/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_50_965.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_50_965.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_50_965.jpg, 0, 1, 0, 30.19049
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_069.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_069.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_069.jpg, 0, 1, 0, 30.19048
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_173.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_173.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_173.jpg, 0, 1, 0, 30.19052
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_283.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_283.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_283.jpg, -0.1411357, 1, 0, 30.18471
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_392.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_392.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_392.jpg, 0, 1, 0, 30.19059
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_503.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_503.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_503.jpg, 0, 1, 0, 30.19029
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_609.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_609.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_609.jpg, 0, 1, 0, 30.19029
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_717.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_717.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_717.jpg, 0, 1, 0, 30.19028
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_825.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_825.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_825.jpg, 0, 1, 0, 30.19029
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_51_932.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_51_932.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_51_932.jpg, 0, 1, 0, 30.19031
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_038.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_038.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_038.jpg, 0, 1, 0, 30.19029
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_138.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_138.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_138.jpg, 0, 1, 0, 30.19031
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_239.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_239.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_239.jpg, -0.2592359, 1, 0, 30.17764
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_347.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_347.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_347.jpg, 0, 1, 0, 30.18891
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_448.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_448.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_448.jpg, 0, 1, 0, 30.19011
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_549.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_549.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_549.jpg, 0, 0.694834, 0, 30.12598
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_657.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_657.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_657.jpg, 0, 0.4122701, 0, 30.05071
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_769.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_769.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_769.jpg, 0, 0.03631663, 0, 29.85788
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_871.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_871.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_871.jpg, 0, 0.3430762, 0, 29.80717
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_52_973.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_52_973.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_52_973.jpg, 0, 0.03887081, 0, 29.72228
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_53_083.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_53_083.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_53_083.jpg, 0, 0, 0, 29.36701
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_53_188.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_53_188.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_53_188.jpg, 0, 0, 0, 29.07213
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_53_292.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_53_292.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_53_292.jpg, 0, 0, 0, 28.78021
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_53_405.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_53_405.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_53_405.jpg, 0, 0.1371031, 0, 28.47664
/home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/center_2016_12_01_19_48_53_507.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/left_2016_12_01_19_48_53_507.jpg, /home/yasen/blackberry/self-driving-car-ND-LAB/behavioral-cloning-simulator/IMG/right_2016_12_01_19_48_53_507.jpg, -0.3055408, 0.4426439, 0, 28.52636
